Transaction_ID,Customer_Name,Customer_Email,Transaction_Amount,Transaction_Date,Merchant_Name,Merchant_Email,Merchant_Location,Card_Number,Card_Expiry,Card_CVV,IP_Address,Device_Type,Transaction_Type,Fraudulent
733a6320-24e1-4a63-a530-369e4e7e48ba,Eric Garcia,joseph42@example.net,816.24,2024-01-20,"Brooks, Griffin and Gay",nathan56@obrien-bailey.biz,South Africa,2232716783341610,07/27,780,8.71.67.113,Mobile,Online,False
8b1561dd-fdf8-4e2f-a66d-f259056d8991,Veronica Rodriguez,juan39@example.org,118.19,2024-01-28,"Wright, Ray and Chaney",jbailey@price.com,Kiribati,213193956117424,11/30,412,217.164.254.151,Desktop,Online,False
5b43abdd-c824-441a-bffe-14f6d3ad8160,Michelle Bennett,emilyking@example.org,398.74,2024-01-16,Long-Molina,amanda99@williams.com,Lesotho,5251693696960043,09/27,915,13.24.26.192,Desktop,Online,False
14516bc3-788d-43d3-a086-9b451366038c,Brendan Harris,joneschristopher@example.org,70.18,2024-02-05,Brown PLC,shannontimothy@mcmahon.com,Isle of Man,30204663662494,05/29,031,139.51.41.178,Desktop,In-store,False
ced40da5-ada9-4aa7-b680-75a82185faca,Kari Frey,traviswilliams@example.net,971.99,2024-01-02,Campbell-Rubio,melissabutler@nelson.com,Saint Kitts and Nevis,2477837863734898,06/26,223,201.187.45.155,Tablet,In-store,False
6f829520-33a6-4697-ae80-3857817ff0e3,Jake Harris,jamespitts@example.net,881.25,2024-01-31,Moore-Hunter,munozsandra@burnett.com,Cayman Islands,343660911478318,04/30,388,130.150.125.22,Mobile,In-store,False
f45bf377-7cd3-4e7f-8e1f-9c3651f492f7,Ryan Gutierrez,christianarnold@example.net,247.97,2024-01-19,"Gates, Valentine and Spencer",harold72@scott.com,Falkland Islands (Malvinas),2285323113233975,12/33,871,59.54.199.190,Tablet,Online,True
a45b32f5-9e3a-4acf-8dee-9b293b986037,Jonathan Garcia,hornebrandon@example.org,753.58,2024-01-31,"Smith, Aguilar and Reyes",jacob58@richardson.biz,Cape Verde,2720575591618984,05/28,7513,112.14.193.207,Desktop,In-store,True
7b6cbdd7-b1be-462c-97cf-a34f7b54a880,Bridget Nelson,gilmorelinda@example.org,827.92,2024-01-14,"Johnson, Gibson and Hayes",seancook@edwards.com,Antarctica (the territory South of 60 deg S),4593886833250,05/26,191,208.108.74.22,Mobile,Online,True
493e95bd-09ad-4ca4-b85d-8aec1162a359,Melanie Miles,christianmichael@example.net,682.48,2024-01-31,"Shaw, Whitehead and Boyle",mbrown@price.com,Zimbabwe,30236315656979,08/28,377,210.189.177.98,Mobile,In-store,False
e40bf4c9-77a4-43ec-a252-8e42ca96eaeb,Jeffery Wilson,robert32@example.org,712.98,2024-03-05,"Hamilton, Zavala and Davis",sarah73@yu.com,Egypt,3581409905048868,08/26,943,48.132.61.238,Tablet,Online,True
5e2a2f39-9f43-484e-b810-fd3387c40ff8,Alyssa Campbell,gdean@example.org,89.03,2024-01-10,Campbell Inc,elizabeth59@hale-cooper.com,Gambia,4564537050783345679,02/32,998,190.217.153.110,Desktop,In-store,True
0e4dc6ca-be43-410b-94f3-d13c1b5a6ded,Douglas Robinson,karamiller@example.com,509.45,2024-02-23,Lewis Group,craig54@franklin.com,Bolivia,676207558484,05/30,627,42.230.92.131,Desktop,Online,True
2f174707-c1f0-4ff1-9f6e-790ccbb4e725,Jacob Alvarez,jonathan16@example.com,568.15,2024-01-18,David Inc,brandon01@rodriguez.net,Estonia,3531868063266912,05/29,599,92.141.10.15,Mobile,In-store,True
c9eea7db-2ab6-435a-afa5-89888f033e86,Rebecca Taylor,mark70@example.net,860.79,2024-02-18,Pugh-Mcguire,jeremiahadams@martin-brown.com,Lesotho,345382457514699,02/29,885,191.0.134.127,Desktop,In-store,True
6f2e7bdf-c26d-491e-b7fa-b451886abd9b,Evelyn Lowe,dana84@example.net,282.74,2024-02-13,Young LLC,agonzales@carter-johnson.com,Netherlands,213156938442020,05/33,836,141.227.228.23,Mobile,Online,False
229ec79c-397a-4851-9d07-f98cc3d5716a,Ashley Hudson MD,tiffany59@example.org,340.4,2024-01-28,Vang PLC,townsenddebra@house.org,Portugal,5335539550818274,03/26,511,152.232.237.34,Desktop,Online,False
e1879de5-fd13-4478-a771-a6d177fc7b3e,Jessica Schultz,danawhite@example.net,153.23,2024-03-01,"Miles, Medina and Rosario",ifrost@martinez.com,Syrian Arab Republic,2284891540721268,10/25,671,111.98.230.16,Tablet,In-store,False
f5ee261c-c830-4f0e-9811-fdb896eb0077,Erica Parrish,johnsonmatthew@example.org,647.05,2024-01-20,Jones Ltd,mark99@martin.biz,Vanuatu,38086020379876,05/33,3202,84.42.13.76,Mobile,In-store,True
59315961-16ed-4f5a-9621-28d53de0ef66,Aaron Bass,rhonda54@example.org,15.25,2024-01-24,Sanchez Ltd,patrick95@miller-hoffman.com,Papua New Guinea,2252777504807029,05/32,346,135.61.189.196,Desktop,In-store,False
f984c7ca-8e50-40b9-a932-e0a4c88f426d,Ms. Sharon Moreno,jamie92@example.com,230.93,2024-02-15,Johnson and Sons,elliottrobin@peterson.com,Morocco,566375288685,03/33,540,162.108.99.224,Mobile,Online,False
5f8ebf4d-2b9b-4186-8ae4-3deacc018855,Charles Rodriguez,ashley87@example.net,413.15,2024-01-16,Davis-Green,felicia39@cruz.com,Australia,4877289338543433,06/33,105,143.188.220.86,Mobile,Online,True
5e13a5d0-fea2-4b52-bfc7-66800d1fa5b4,Patrick Sims,michael37@example.org,659.04,2024-01-08,Wolf PLC,wlopez@abbott.info,Tokelau,630419557420,03/27,572,168.34.69.161,Desktop,In-store,True
a3d07e09-f545-4a03-9c8e-90552aa0bbf7,Kevin Charles,scott52@example.net,37.46,2024-02-19,"Peck, Mclean and Woods",joseph65@flynn.com,Mali,3517505818539635,08/28,549,187.79.72.100,Mobile,Online,False
1622544f-3857-4174-9b96-793dca523408,James Roberts,hayesjoseph@example.net,711.28,2024-03-05,Armstrong Inc,rebecca65@howard-sosa.com,Croatia,3590310352095981,12/32,448,170.225.76.56,Mobile,In-store,True
7f3bef7b-65df-44d8-913a-1761db348a56,Richard Davis,timothygrant@example.net,137.27,2024-02-15,Lewis Ltd,jdudley@osborne-rodriguez.net,San Marino,4819858398052856,09/26,748,29.140.127.220,Desktop,In-store,False
6e969205-77f7-4864-8b51-2afce29aa318,Sarah Reilly,george47@example.net,866.84,2024-01-09,Gomez-Webster,seanallen@cooper.biz,Samoa,342123907059858,03/32,652,153.45.12.147,Mobile,In-store,True
108ada7e-1b4f-47ec-834b-1c5c28c5b332,Shane Chambers,danderson@example.org,738.01,2024-02-06,Figueroa Group,tfrench@johnson.com,Rwanda,4448970541923,05/29,741,65.93.218.53,Tablet,In-store,False
5128adf8-cb3e-4bf5-896d-ebd4b8cb933f,Linda Gomez,ramirezlaura@example.net,177.81,2024-02-18,Houston-Martinez,galvarez@barton-brady.info,Mauritania,6567220845783378,01/26,768,69.44.83.214,Tablet,Online,False
06851d3f-7f7a-4e56-8f53-01a540651050,Lisa Ward,nmartinez@example.net,465.0,2024-02-13,Perez and Sons,martinashley@frey-newton.com,Haiti,180024383046879,05/27,509,84.194.210.53,Desktop,Online,False
06d0e016-1f37-4d79-9a8a-0c50f5c21503,Vicki Wright PhD,ipage@example.com,999.14,2024-02-20,Maldonado-Parrish,xmiller@daniels.org,Haiti,30309619242851,10/29,641,141.82.241.0,Mobile,In-store,False
062ddfc5-8b55-4859-bb3f-a0f838da8208,Brenda King,rayallison@example.com,108.3,2024-01-08,Sullivan-Ingram,stewartmichelle@moore.com,Uganda,3543401547902013,10/31,065,206.207.177.128,Desktop,In-store,False
77034f85-6fa9-4b72-8de3-c73e6d4a0643,Hannah Sheppard,richard15@example.com,435.49,2024-03-05,Nelson Ltd,olivia57@williams.com,Panama,180006212047780,03/27,901,69.28.213.93,Tablet,In-store,False
1749e8d0-af30-4869-b382-450222caa3f5,Rodney Levy,lewismatthew@example.net,264.15,2024-02-26,"Nicholson, Hampton and Mosley",joshua60@harvey.info,Indonesia,4704391461815807205,05/27,430,95.132.76.106,Tablet,In-store,False
8623499d-8513-4df9-814b-4a644bafffe7,Robert Anderson,kristin13@example.net,685.89,2024-01-22,"Shepherd, Wells and Reynolds",david80@stuart.biz,Guadeloupe,6011100932034434,05/24,772,193.75.149.30,Mobile,In-store,True
500ad3d2-bd1c-4fa1-920d-5ddb2a5c3c2d,Christopher Mora,susan99@example.com,472.9,2024-02-18,Green LLC,heathercastro@jones.com,Saint Helena,2670072656764101,08/29,352,66.42.173.94,Tablet,Online,False
6fe023c3-d85c-4a92-a7cc-08417c29b2e9,Joshua Jackson,smithsally@example.org,833.24,2024-01-10,Holden-Lee,kayla13@wagner.biz,Lithuania,5156509826663800,11/28,158,81.120.151.68,Mobile,Online,False
857d233d-bbbb-41fb-ae11-de612ee7e9df,Mark Phillips,jasongonzalez@example.com,942.8,2024-01-25,Roberts-Kennedy,barnettalan@norman-anderson.info,Kenya,6011549287348635,11/27,640,3.52.28.235,Desktop,In-store,False
cccaab56-cce3-4125-a2da-627e5e292b10,Brandon Rios,rfigueroa@example.org,641.66,2024-01-31,"Clark, Miller and Jackson",gonzalesaaron@smith-ray.net,Isle of Man,6542722013518130,08/28,138,46.171.8.14,Desktop,Online,False
f3642c94-8edc-4627-ace1-f58f1891e909,Betty Phillips,parksbrittany@example.com,109.8,2024-03-03,Moore LLC,nlamb@sanchez.biz,Qatar,4751903127256829360,11/28,692,138.181.74.117,Desktop,Online,True
1423a7de-6b83-44b0-be02-43e4507450c4,Peggy Gonzalez,wmerritt@example.org,89.97,2024-02-21,"Grant, Hendrix and Flores",jonescody@duncan-parker.com,Cayman Islands,4268312764271845,05/28,827,164.240.15.109,Desktop,In-store,True
f1a1efbe-d01d-430d-a4a7-10d784c7ea6c,Diane Fisher,coreyanderson@example.net,789.96,2024-02-05,Garcia-Butler,erikgibbs@gentry.com,Pakistan,6566362435065112,07/29,681,94.114.223.220,Tablet,In-store,True
99950a89-cb8b-4062-8777-f378ddd87cbb,Steven Bauer,stephanieramsey@example.com,911.18,2024-01-12,Williams PLC,ebrown@brown.biz,Iraq,6520836853763865,09/26,837,74.147.3.107,Mobile,Online,True
d1d6a67a-a2eb-4fdc-b61f-89624a61de77,Madison Perez,taylorvictor@example.net,902.92,2024-01-12,Cannon PLC,sarah86@matthews.com,Christmas Island,2243523618086981,12/28,059,31.5.197.51,Desktop,Online,False
6895a7ea-62da-40e2-a40d-05a1e23238cd,Erika Hamilton,kevin14@example.org,573.33,2024-01-23,Woods-Miller,michael42@dominguez-jordan.net,Bahrain,4343181842856249145,07/28,154,126.115.200.195,Tablet,Online,True
d917b840-5cea-4cac-9e12-f9a888a06258,Andrea Bennett,smithmorgan@example.org,592.66,2024-01-04,Wilkinson-Moore,wcunningham@cook-henderson.com,Azerbaijan,676324571121,01/28,897,108.252.218.21,Mobile,In-store,False
77d4b3f8-5535-4c2c-810d-96f9d0391758,Victoria Williams,joshua21@example.com,474.46,2024-02-26,Graham Ltd,amy61@brooks.org,Argentina,4789115666137,04/29,257,128.80.179.96,Mobile,In-store,True
db7048de-2787-4c62-abaf-b8a443c9c17e,Edward Taylor,austin17@example.net,940.64,2024-01-24,Mann-Evans,wfowler@williams.com,Yemen,213184034912290,12/26,093,213.62.200.92,Mobile,In-store,False
32236475-7575-4bf8-a676-a57a0a69b8f0,Christina Martinez,ramosgary@example.org,345.71,2024-03-01,Greer-Riley,crawfordcole@lewis-cobb.org,Libyan Arab Jamahiriya,3585202786074269,07/33,874,211.177.130.207,Tablet,Online,True
3f39b751-a609-48a4-a26c-6472fd871702,Angela Campbell,alexanderrobert@example.org,637.22,2024-01-28,Brandt-Clark,josephlong@burke-cameron.biz,Lesotho,344925963014678,11/32,405,138.178.129.35,Mobile,Online,True
be8223b6-6584-4be9-a8cf-3d30c9890f3c,Patrick Turner,jensenkelly@example.org,939.9,2024-01-23,Medina-Morris,hammondrebecca@long.net,Palestinian Territory,4305074825380,12/29,926,182.120.137.71,Tablet,In-store,False
de0d6cae-1a07-40a3-b851-c1b670aa8b10,Olivia Cooper,adamsmith@example.com,91.41,2024-01-06,"Benson, Fowler and Brooks",huffmandaniel@rivera.net,Ecuador,2389828178620648,06/28,395,136.234.254.81,Desktop,Online,True
34f26100-8d0d-44a8-a0a0-fc337ebc4b99,Scott Powers,carolwalker@example.org,347.19,2024-03-03,Moore and Sons,kelly02@reid.org,Paraguay,213104513088867,12/29,564,61.186.98.62,Tablet,In-store,False
08aec82e-45cf-4823-86b0-a7ad56ee048a,Sheila Shaw,jamesschmidt@example.org,810.77,2024-01-02,Ward-Molina,hannahmendez@walters.com,South Africa,213108740696053,05/27,194,105.27.84.75,Tablet,In-store,False
c8ac9976-30e0-4980-b0bf-a1a7f8f2376b,Mr. Richard Boyd,ygutierrez@example.net,237.55,2024-01-07,"Jacobs, Lee and Vargas",carolhall@clark.com,Cook Islands,676296543215,12/24,483,16.70.78.60,Desktop,Online,False
1773b8dd-5e71-42fe-8dab-2e3fcfae9ff2,Katrina Martinez,barnettrichard@example.com,778.76,2024-02-04,"Coleman, Andrews and Pacheco",landrychristopher@torres-perkins.com,Yemen,379836850749334,02/32,449,201.252.133.5,Mobile,Online,False
64fb26d0-8c2e-424c-87ca-8e4146aef68c,Lori Jimenez,tracy32@example.com,818.43,2024-02-07,Allen and Sons,qmoore@chapman.com,Iraq,213119395454425,12/32,4752,109.52.193.155,Desktop,In-store,True
89c92e81-99d4-4a32-b8a4-8ebcd38480c0,Tammy Mccarthy,brenda82@example.com,497.29,2024-02-01,Compton Group,hickslori@daniels-harper.com,Faroe Islands,2374986668309002,03/29,9215,69.73.133.156,Tablet,In-store,False
e1489701-d4fc-4f17-bcbc-5d551106ea24,Deanna Anderson MD,rodriguezkevin@example.org,188.7,2024-01-29,Wright-Taylor,michelle22@cox-johnston.com,Singapore,4795149009905,01/30,021,167.78.3.14,Mobile,Online,True
667d65ba-0d31-4b0b-9aa8-1a471f05fb23,Susan Shannon,meganchoi@example.net,906.72,2024-01-29,Gomez-Aguilar,nathan25@williams.com,United Kingdom,6546028520571596,11/33,849,83.98.186.211,Desktop,Online,False
a4bb52cd-5c90-4afa-a9e9-c3803a2ecd2e,Christopher Frank,mayerdennis@example.org,863.07,2024-01-25,"Salazar, Cooper and Boyle",christopher94@moore.com,Saint Lucia,4957240286069,05/30,961,206.223.154.16,Tablet,In-store,True
efc68848-18a5-4434-8486-029de024af7f,Monica Lewis,melissa07@example.org,206.58,2024-02-01,"Hughes, Ortiz and Lewis",amcconnell@beck.com,Palau,4840572690811322,06/27,595,61.46.33.247,Tablet,In-store,False
1a3d640f-2c36-4a15-ae38-d7fea713ee12,Mr. Zachary Stokes Jr.,jason35@example.com,899.18,2024-01-08,Santos-Moreno,smithbrittany@rogers.com,Jordan,180071078956342,06/25,214,162.130.86.172,Tablet,In-store,False
53bdacd3-b4d5-4b2f-9b2c-49e3e39c5d37,Sandra Williams,kevin87@example.com,702.88,2024-02-29,"Molina, Thomas and Fields",tpineda@armstrong.info,Niue,502000648845,07/33,213,49.159.110.95,Tablet,In-store,False
9dfb6b9b-8387-4ae2-92b3-aca511c49e52,Gary Ramirez,chad94@example.net,118.25,2024-01-15,"Williams, Nicholson and Perez",joseph59@dickerson.biz,Yemen,3520609201045203,03/31,219,123.208.192.35,Desktop,In-store,True
223e9f43-31a1-423e-b9e0-ff57ae3d8397,Erik Strickland,paul13@example.com,73.31,2024-02-18,Norton Ltd,vheath@webster.com,Pakistan,4654631988319821,03/27,283,71.243.25.17,Mobile,In-store,True
22e25bdb-fa22-418f-b197-20a58a244e09,Joseph Keller,theodorebarrett@example.com,163.52,2024-01-22,Thompson-Brown,ojones@gray-horn.com,Pitcairn Islands,4007760767121176957,01/29,868,143.106.130.66,Desktop,Online,True
4decdedc-455e-4c0f-989a-819e71be4e1a,Roger Williams,andrewnelson@example.org,718.57,2024-02-14,Yates-Mccoy,jenniferjones@thompson.com,Ecuador,4185134240261,11/31,302,201.164.217.77,Desktop,In-store,False
7f62b972-d19a-4a6d-87c2-4e17b4cbda5c,Jason Andrews,emily30@example.com,262.77,2024-01-29,"Baird, Lewis and Williams",ghill@webb-lee.com,Japan,30207440496763,07/31,274,95.87.193.17,Tablet,Online,False
732dcd2b-8ebd-4773-8deb-a8a819b3c5b9,Tim Kelley,tim27@example.net,939.01,2024-01-18,"Schneider, Cook and Anthony",andrew02@olson.com,Cocos (Keeling) Islands,3555285973797111,07/32,001,63.104.9.252,Mobile,In-store,False
1e27bcca-3878-4d59-bb5b-51f07490b201,Kimberly Barrera,matthew82@example.org,908.06,2024-02-24,"Sims, Richardson and Patton",benjaminallen@hayes-bradley.com,Faroe Islands,213199171434577,11/24,687,167.91.38.64,Tablet,In-store,True
cb850a1e-d84d-4de4-a7e7-c3cd1f31b23e,Lawrence Chang,lbartlett@example.net,76.98,2024-01-05,Hernandez Inc,jvaughan@hebert.org,Croatia,676344496515,01/34,602,101.127.23.73,Mobile,Online,False
8bee047d-bfd4-499d-8eb7-00a5c1afbdf1,Kevin Jimenez,nhamilton@example.com,683.75,2024-01-31,Ayala and Sons,falvarez@nixon.biz,Netherlands,180038557734862,11/28,126,163.212.247.212,Mobile,In-store,False
759bc457-4ff6-4a2d-b205-251ca5be0465,Ronald Stewart,alice07@example.net,566.59,2024-01-02,"Smith, Hernandez and Little",jonathan82@hayes.com,Wallis and Futuna,213170853852006,06/25,612,114.204.56.93,Desktop,In-store,False
297d038f-975f-48e0-9d13-070e3e214b7c,Shelley Odonnell,abeck@example.org,195.99,2024-01-08,"Schneider, Roy and Pugh",weberthomas@stewart-ryan.org,Bhutan,2720558611336035,08/28,901,128.48.164.10,Tablet,In-store,True
fcf921db-10aa-4c13-962d-5911beee5e0e,Erika Cherry,charles49@example.com,639.11,2024-02-01,Nunez-Thompson,douglashenderson@gonzalez.info,Fiji,3538594184705157,01/31,129,177.220.126.105,Mobile,Online,True
28ac60f5-ff48-40eb-b51e-0f5df2f0bf07,Randy Gilmore,omanning@example.net,380.12,2024-02-21,Shepherd LLC,jimstone@adams-flynn.com,Russian Federation,348861417275506,12/28,768,25.108.68.108,Desktop,In-store,True
fb33c042-5f4d-4528-a25b-0c4d177c68c9,Juan Davis,athomas@example.org,628.8,2024-01-10,"Smith, Brown and Dillon",patriciamccann@cole.com,Luxembourg,30500242496795,03/32,892,168.98.193.26,Desktop,Online,False
e24aa6d1-19a9-4461-b9bc-bf415c081bad,Gina Rodriguez,josepreston@example.com,388.86,2024-01-17,Gonzalez-Smith,garciazachary@robertson.com,Georgia,3566440795151024,09/24,9239,88.86.138.94,Desktop,In-store,True
055f5818-a52e-47fa-92cb-37570339c8fc,Aaron Galloway,deborahdavis@example.com,358.65,2024-02-16,"Newman, Johnson and Compton",ocurry@diaz.com,Anguilla,3540527484989671,12/28,908,196.70.11.29,Tablet,Online,False
dac002d1-b0c5-4319-aa0d-25077d1670f1,Brian Turner,ginaschultz@example.org,986.7,2024-01-04,Miller Ltd,adamsdustin@lozano.com,Madagascar,30092266919357,05/33,290,207.92.48.38,Mobile,Online,False
766efaa4-36cf-4765-8fb3-47903a717737,Mrs. Amanda Cole,brandonhenderson@example.com,666.98,2024-02-16,Moore Inc,nathaniel87@kirby-camacho.com,United States Minor Outlying Islands,4720230872409,03/31,973,222.124.160.144,Tablet,In-store,False
af8f20c1-df04-4cdf-8e03-35fba38b245b,Neil Martin,danielledavidson@example.com,79.01,2024-03-01,Sharp-Gibson,derrickhartman@miller.com,Libyan Arab Jamahiriya,2247824895867671,03/30,093,122.176.31.13,Mobile,Online,False
93222e5a-4380-430a-bf33-1829fd050c11,Jennifer Sullivan,terri25@example.org,751.05,2024-03-02,Boyer-Smith,jennifer53@ferguson-hernandez.com,Kazakhstan,6011394750183346,02/25,751,105.46.244.228,Mobile,In-store,True
0d9a4b36-1bde-4860-85bd-956cf93a9147,Samuel Cook,edwardcarter@example.org,31.47,2024-02-13,Schwartz-Parker,smithvanessa@brown.com,Korea,3544148780743427,01/26,444,212.186.247.207,Tablet,In-store,True
35309270-748f-4305-b0e2-59e42754cba3,Bradley Wood,kenneth24@example.net,36.73,2024-01-12,Lee PLC,jennifersullivan@reed-young.com,Greenland,3530152175318544,06/28,2478,96.165.198.73,Tablet,Online,True
c7f6be8a-99fc-43f9-9150-7f282f9aa31b,Isabel Pineda,kristen41@example.org,580.66,2024-01-23,Rodriguez-Randall,elizabeth32@perez.com,Djibouti,4943086999726,04/25,691,80.205.149.173,Desktop,In-store,False
a4d6b50d-1a98-4f5e-923c-768b3a362a03,Michael Mueller,hmoses@example.org,433.03,2024-02-17,Tucker LLC,luis08@small-hendricks.com,Lebanon,4202071570968098,03/29,903,31.0.31.150,Desktop,Online,False
94925875-62b8-4f13-943e-bb98ebe9b831,Beth Gonzales,jacobnelson@example.net,702.33,2024-02-18,Johnson PLC,jonesjerome@chaney.com,Swaziland,180010264593162,01/28,893,170.14.149.133,Desktop,Online,True
f697babe-cc19-4df4-8f3b-a6644557786c,Eugene Lawson,cassandra57@example.net,279.14,2024-02-12,"Smith, Bass and Brown",aprilgonzalez@long.com,Bulgaria,180074728736593,02/28,374,70.227.95.136,Desktop,Online,True
6a8ab586-67a5-462b-88ac-1baeab1122b7,Jessica Chavez,heidi76@example.com,370.83,2024-02-25,Estrada Group,wendylynch@ramirez.info,Heard Island and McDonald Islands,4759578825268727772,11/31,454,158.204.80.203,Desktop,In-store,True
901fea97-ee6d-4f25-9a94-1542b55bac65,Charles Robinson,williamscharles@example.net,132.55,2024-01-02,Gross and Sons,john16@andrade.com,Madagascar,6570748320888911,12/32,698,84.79.32.119,Desktop,Online,True
59c468bc-2ce0-480f-9725-e9175f8cea99,Melanie Rivera,frank40@example.net,565.43,2024-02-14,Velasquez-Fuller,jeffrey63@taylor-hernandez.com,Venezuela,36110429417426,03/32,901,72.95.131.219,Tablet,In-store,False
7d1d5f5c-b71f-4606-8779-198aefee5abd,Mark Cisneros,perkinsjason@example.org,703.37,2024-02-09,Paul Group,kristinawilliams@martin.com,Iran,4357998854640,01/30,511,171.63.224.48,Mobile,Online,False
a892a028-a1b3-4d91-a8c6-7c487aeb190a,Emily Abbott MD,smendez@example.org,282.75,2024-01-25,"Weber, Hogan and Anderson",lisamitchell@brown.com,Timor-Leste,213146171773561,04/28,876,14.46.153.254,Mobile,In-store,True
88b73fd2-1285-4b5e-bcd6-2af676bdde4e,Michael Smith,lisabrown@example.net,238.48,2024-01-30,Gonzalez-Bright,qbeck@dodson.biz,Ethiopia,4568486057472232,11/31,608,52.201.190.103,Mobile,Online,True
0e969b94-5cec-47cf-b0b9-91628921d1db,Christopher Powell,vincenthicks@example.com,91.92,2024-02-26,White and Sons,schultzlisa@edwards.org,Afghanistan,4298513965828,07/31,036,116.194.198.80,Mobile,Online,True
f8073a74-de32-4422-b0a4-da20b483319c,Michael Stephens,vhardin@example.net,75.88,2024-01-24,Howard-Richard,amandaflores@zamora-ryan.net,Uzbekistan,213121117174166,02/25,377,76.86.240.152,Desktop,Online,True
7573d991-a72a-439c-8a9d-9662d1510cb8,Rachel Garcia,wadeaustin@example.org,292.17,2024-02-04,Ramirez LLC,juliecampbell@miller.net,Saudi Arabia,3500028192463032,12/25,269,99.33.209.116,Desktop,In-store,False
e585cd17-65f7-4207-a16b-7ff22f05c193,Tammie Carrillo,cookleslie@example.com,824.8,2024-01-15,"Santana, Young and Cardenas",lisa28@jones-davis.com,Nauru,4889379149950,10/32,526,133.112.12.104,Tablet,In-store,False
4d82750b-4cbb-4896-a67e-92686ad5688d,Robert Jimenez,amanda27@example.org,888.33,2024-02-12,Munoz LLC,kglover@jordan.com,Kiribati,180043046110278,03/33,066,150.234.34.27,Mobile,In-store,False
6d372754-5c62-4321-a976-63faea92f56f,Cynthia Sawyer,brittanymartinez@example.org,297.98,2024-01-14,Bernard Group,whammond@dickson-mullen.com,Mauritius,4665406596061157767,10/25,869,5.172.46.127,Mobile,Online,False
7e277db6-d5bd-48c1-9018-31698ae91f7b,Karen Johnson,pmarshall@example.com,580.87,2024-02-03,Gomez PLC,amy59@holland.com,Madagascar,502028948433,08/32,004,148.171.11.241,Tablet,In-store,True
c510d9af-b4a6-43af-9a65-3dd9aa02d55a,Aimee Rubio MD,christopherpalmer@example.com,578.58,2024-02-09,Schwartz-Cruz,ualvarez@moon.com,Qatar,2285776014825357,01/31,016,190.76.131.248,Mobile,In-store,False
2dc4dfa5-1cbb-4e53-9e8b-7d25756ebbb7,Richard Jones,brian37@example.org,377.24,2024-01-30,"Black, Kim and Cook",mariohernandez@george.com,Netherlands Antilles,4540297242029909,05/25,509,49.207.204.131,Mobile,Online,True
7d17c260-9537-4c0b-b8cf-6bf7e6660dfa,Michael Parks,ryan91@example.com,696.77,2024-03-04,"Miller, Simpson and Jordan",jorgemorris@graham.com,Samoa,4818577157572,03/28,318,130.156.196.45,Tablet,Online,True
e0d4d042-07fa-4a4f-8b5d-76469368caa1,Cynthia Cunningham,powellhaley@example.org,840.04,2024-02-29,"Miller, Hoover and Berg",stevenburke@carrillo.com,Armenia,4323252930511125,01/32,073,205.19.143.154,Desktop,Online,True
2756e8f9-4c20-477c-80c1-ac1483157861,Barbara Cunningham,jeremymartinez@example.org,268.97,2024-02-18,"Gates, Delgado and Haynes",lmiller@fields.com,French Polynesia,4605328697815999933,09/31,691,152.180.33.218,Desktop,In-store,True
91546794-654a-41dd-b264-ca4ef11faa9a,Lisa Villa,sarah35@example.net,224.66,2024-01-20,Rodriguez-Hernandez,gholmes@smith.com,Antarctica (the territory South of 60 deg S),370434024349808,06/31,669,98.238.155.33,Desktop,In-store,True
48edd271-3c2a-4b13-b6d8-aa7b28b5ee80,Lori Jackson,williamharrington@example.org,475.83,2024-03-01,"Gutierrez, Matthews and House",cvazquez@parker.com,Austria,213105780510863,08/24,747,134.60.60.100,Desktop,Online,True
7b1807e5-c16f-4deb-a34b-123ded0923ab,Mrs. Lindsay Hudson,robert23@example.net,741.26,2024-01-01,Cole Ltd,nholland@sanchez.biz,Vietnam,4706145279666722149,12/32,913,99.33.77.210,Desktop,Online,False
5355a770-6910-4d17-9841-023fc78733d4,Derrick Lawrence,phillipspeter@example.com,278.76,2024-01-09,"Obrien, Jones and Smith",ncarey@schwartz.com,Korea,4931676163427803,04/29,509,84.245.220.109,Tablet,Online,True
cc8ab364-a282-4486-b9a7-4015d97e883f,John Skinner,ktran@example.org,504.29,2024-02-04,Holland PLC,emily04@carter-johnson.com,Reunion,3564288525475045,11/31,463,79.90.247.7,Mobile,Online,True
1fc10016-dfaa-4969-b9ce-0579212336e2,Cameron Hubbard,douglasleah@example.org,427.4,2024-01-05,White-Guzman,jamiejohnson@leach-baker.com,South Africa,4393224347448,09/24,440,172.249.79.221,Desktop,Online,False
16db9d2b-b1cc-4fde-8c24-fb1f5eacb6e1,Jeffrey Pham,michaelriley@example.net,996.86,2024-03-02,"Hughes, Perkins and French",contreraskelly@kaiser.net,Pitcairn Islands,349736845079416,04/30,664,105.43.38.184,Desktop,In-store,False
0f4544f6-8b52-40df-bb7f-ded8e5811ee0,Ronald Mccoy,johnsonandrew@example.net,303.75,2024-01-15,"Edwards, Schwartz and Ramirez",alex82@hall.com,Burkina Faso,3556274403272563,06/28,065,81.73.73.44,Desktop,Online,False
7569e4f6-24ad-4b3e-9bf2-93e5be9d6572,Garrett Ellis,brianacarr@example.net,941.98,2024-02-12,Mckee Inc,matthewcamacho@rosales.com,Korea,4495291465538955734,05/25,419,164.72.48.244,Tablet,Online,True
